event_id,category,n_event_hours_log_trips,mean_log_event_log_trips,mean_log_baseline_log_trips,log_diff_log_trips,lift_pct_log_trips,t_stat_log_trips,p_value_log_trips,n_event_hours_log_fpm,mean_log_event_log_fpm,mean_log_baseline_log_fpm,log_diff_log_fpm,lift_pct_log_fpm,t_stat_log_fpm,p_value_log_fpm
179.0,sports_nba_playoffs,7,6.413372974686175,6.3763143034590355,0.03705867122713968,3.775390534715095,3.399305165980294,0.014508335940266999,7,2.00175884016744,2.053373865854563,-0.05161502568712262,-5.03055955721271,-2.863093392431154,0.028685247166823902
180.0,sports_mlb,7,5.172157943195684,4.9337977721848745,0.2383601710108092,26.916622739767494,1.8561730266656011,0.11282066113087236,7,1.5976472882758144,1.5806715024518414,0.016975785823972966,1.712069328754806,0.8535260397706952,0.4261241284477713
181.0,sports_mlb,7,5.5499088344276055,5.402534738008719,0.14737409641888632,15.87873801640718,4.32592153707145,0.004950639713215534,7,1.9614763448307986,1.8870409870898628,0.07443535774093579,7.727570373631809,4.062068708859156,0.006634976171894787
182.0,sports_mlb,7,5.195073605097207,5.2271730492139294,-0.03209944411672261,-3.158972541371119,-1.0264473324204426,0.344270316852743,7,1.894423147386521,1.827217461517261,0.06720568586926001,6.951543976524444,6.1488683246446785,0.0008478160258872503
183.0,sports_mls,7,5.210310104513749,5.1867493400693645,0.02356076444438493,2.384051195634318,0.8375911932069561,0.43434936851496675,7,1.62214664488439,1.5074611272590421,0.11468551762534784,12.1520683619589,5.637629258379936,0.001333982800640469
184.0,sports_mlb,7,5.3277784098060375,5.094338236858462,0.23344017294757524,26.293726781653625,3.797878280761889,0.00899008735468691,7,1.7600186108181064,1.7335479583536206,0.026470652464485767,2.682411206239177,1.464368036749871,0.19343354540595173
185.0,sports_mlb,7,5.044529446841075,4.933760846880749,0.11076859996032606,11.7136371542375,2.1396465362104644,0.07618754912544563,7,1.8685021781261446,1.7622825072327106,0.10621967089343398,11.206613823909684,7.214612975904298,0.000359318392939399
186.0,sports_nhl,7,6.3097320478902805,6.114676204682466,0.19505584320781466,21.537885524869573,12.558689472415772,1.5597457259896264e-05,7,1.9423791359611557,1.9241420619343206,0.018237074026835165,1.8404385001306034,0.8481972087514144,0.42886190365911536
187.0,sports_mlb,7,5.315877570138816,5.099253552272335,0.2166240178664811,24.187709075114782,2.8545488582660643,0.029008130105986935,7,2.0595356113239025,1.8765985086197325,0.18293710270416996,20.07388824769718,5.104044804420531,0.0022125932877124863
188.0,sports_nba_playoffs,7,6.522746084684173,6.306157887448237,0.2165881972359358,24.183260672742502,4.184994213599022,0.0057813105195350266,7,2.1906332989373016,2.03706982630408,0.15356347263322156,16.59817927080942,2.961265232273351,0.02524151610684859
189.0,sports_mlb,7,5.151393323402011,5.087100543595609,0.06429277980640169,6.640457478480877,0.4534387201179189,0.6661703552866436,7,1.7231670742038747,1.6010089406448387,0.12215813355903604,12.993276794345455,3.8424318515488336,0.008534741516088502
190.0,sports_mlb,13,5.023446945695088,5.052307069580409,-0.028860123885320554,-2.8447648069126252,-1.2750813016267786,0.22641463380262447,13,1.6563713408798895,1.5136730836157573,0.1426982572641322,15.338172459670819,3.6927563259181744,0.0030762305551151827
191.0,sports_mls,13,5.023446945695088,5.052307069580409,-0.028860123885320554,-2.8447648069126252,-1.2750813016267786,0.22641463380262447,13,1.6563713408798895,1.5136730836157573,0.1426982572641322,15.338172459670819,3.6927563259181744,0.0030762305551151827
192.0,sports_mlb,7,4.72578715113868,4.751019798170765,-0.02523264703208561,-2.4916964535961483,-0.38171895742677586,0.7158227702364381,7,1.600561527131486,1.5000662336289812,0.10049529350250475,10.571843763077382,6.182503259285311,0.0008237368475408229
193.0,sports_nba_playoffs,7,5.414664020233802,5.343948416188732,0.07071560404507071,7.327594712251018,2.1835356608953096,0.07171092125521733,7,1.830825319991146,1.831095221329493,-0.0002699013383471449,-0.026986491825764514,-0.014656928052574654,0.988781095214678
194.0,sports_mlb,7,4.924180877205024,4.741754070195051,0.18242680700997305,20.012630690602016,0.8173129287312323,0.4449835415165694,7,1.5752947644182125,1.5508974199516028,0.024397344466609683,2.4697394850170085,0.8023295504921417,0.45296093430684736
195.0,sports_mlb,7,4.997566098587962,4.809972296628211,0.18759380195975073,20.6343401489147,0.9399546841213673,0.3835236522863723,7,1.5998744472832336,1.5683473371412477,0.03152711014198584,3.202935367871107,1.139770982143255,0.29782917296610756
196.0,sports_mlb,7,5.091216597737762,4.8770949663923675,0.2141216313453942,23.877331929596778,1.026855489809695,0.34409299765130175,7,1.6567435353555913,1.581887225415117,0.07485630994047421,7.77292807737433,1.5126548640364554,0.18112844345129717
197.0,sports_nhl,7,6.360691984935996,6.3763143034590355,-0.015622318523039525,-1.550092308653872,-0.836810713307849,0.4347552035469447,7,2.0704746728364105,2.053373865854563,0.017100806981847683,1.7247862843598138,0.4866541360816459,0.643768576707507
198.0,sports_mlb,7,4.982473439139706,4.933797772184875,0.04867566695483028,4.987978480695188,0.9406323163028982,0.38320304565648444,7,1.5898239222217085,1.5806715024518414,0.009152419769867137,0.9194431234728739,0.24503494280675275,0.8145947977877277
199.0,sports_mlb,7,5.100334010128694,5.40253473800872,-0.3022007278800265,-26.08103259792658,-4.454555838630444,0.004308059562044297,7,1.8484765786307633,1.8870409870898626,-0.03856440845909925,-3.783026912573917,-1.412964644906129,0.20738080007021345
200.0,sports_nhl,7,5.541678470930554,5.866544641815366,-0.3248661708848122,-27.7375944690886,-14.707856002713537,6.205933701307234e-06,7,1.9380841532303745,1.9752693192704476,-0.03718516604007305,-3.6502288225338853,-1.8352277664872279,0.11614372089939513
201.0,sports_mlb,7,4.8834333371577205,5.2271730492139294,-0.3437397120562089,-29.088652228052815,-10.350835740869051,4.7565192734497235e-05,7,1.681151669335701,1.827217461517261,-0.14606579218156002,-13.589914976560136,-7.657685905016123,0.0002591346880748427
202.0,sports_mlb,7,4.8167816705791875,5.094338236858462,-0.2775565662792747,-24.236729307245152,-4.6583830545420115,0.0034732035321465783,7,1.702495214577874,1.7335479583536209,-0.03105274377574685,-3.0575559377721273,-1.222940031694205,0.2672030291768069
203.0,sports_mlb,7,4.893502374479508,5.099253552272335,-0.20575117779282692,-18.596439877946203,-3.9144264084746894,0.007852238913673138,7,1.817332855416596,1.876598508619733,-0.059265653203137036,-5.7543630654517175,-1.941558759766143,0.10022506666718368
204.0,sports_mlb,7,5.13524089144155,5.177842910582142,-0.04260201914059181,-4.170730366344799,-0.5117219947769349,0.6271275026555739,7,2.0744708068229882,1.9140813315227019,0.16038947530028635,17.39680135077597,1.4189446680618347,0.20571198708086508
205.0,sports_mls,7,4.847030706216152,4.8770949663923675,-0.030064260176215107,-2.9616825448863238,-0.32359769767939234,0.7572245010649525,7,1.6876525825548785,1.5818872254151166,0.10576535713976187,11.15610260458979,2.1637835078188403,0.07369117794646744
206.0,sports_mlb,7,5.232852514038669,5.241688287679933,-0.00883577364126431,-0.8796852909292219,-0.16239158699504358,0.8763284746353301,7,1.889929273120045,1.922227410514012,-0.03229813739396703,-3.178212291020832,-1.1030700651498955,0.3122627123953101
207.0,sports_nhl,7,6.360129976586016,6.270530978781553,0.08959899780446356,9.373560537650993,3.4637229290942493,0.013406164707311914,7,1.967883850547913,2.0376453557228773,-0.06976150517496427,-6.738378247382226,-4.820872674836546,0.0029374586960562387
208.0,sports_mlb,7,5.413983430321706,5.402534738008719,0.011448692312987063,1.1514479409862055,0.35765089217220597,0.7328491653112589,7,1.8934413124375469,1.8870409870898626,0.00640032534768431,0.6420851197301403,0.4916237038665561,0.6404510969633064
209.0,sports_mls,7,5.084740414386884,5.087100543595609,-0.0023601292087249703,-0.23573462935609912,-0.024355806805394384,0.9813586192390908,7,1.5997627909483945,1.6010089406448387,-0.0012461496964442098,-0.12453735743328531,-0.07668077020188269,0.9413705327769452
210.0,sports_mlb,7,5.256472603127191,5.2271730492139294,0.02929955391326189,2.9733008831871466,1.28206442669449,0.24712664917789293,7,1.789530053258357,1.8272174615172607,-0.03768740825890382,-3.698607595445813,-1.8030900782254267,0.12143163723117231
211.0,sports_mls,7,5.07953068104418,5.1867493400693645,-0.10721865902518424,-10.167077627896791,-2.7057594755667402,0.03530453424607448,7,1.5742518727529389,1.5074611272590421,0.06679074549389674,6.9071746686663715,3.50477565249474,0.012752091745450889
212.0,sports_mlb,7,5.18876938622508,5.094338236858462,0.0944311493666179,9.903349137600648,6.487706435580217,0.0006376433414817245,7,1.7727517112524034,1.7335479583536206,0.03920375289878275,3.9982361484898865,1.5563610185678423,0.1706262153421321
213.0,sports_mlb,7,5.071292990437501,4.809972296628211,0.2613206938092896,29.864406577397993,1.343625694634126,0.2276522765644385,7,1.6571614332662181,1.5683473371412477,0.08881409612497038,9.28774672839996,1.5308028304370127,0.17669590765026366
214.0,sports_mlb,7,5.115602501513991,4.8770949663923675,0.2385075351216237,26.935327073164995,1.1448261378435634,0.29588582261642227,7,1.6922331366002916,1.5818872254151166,0.110345911185175,11.666427032078364,1.3972716936961291,0.2118192321525975
215.0,sports_mlb,7,5.127739170241047,4.9337977721848745,0.1939413980561726,21.402513663873492,1.1673845321861922,0.28734418544707835,7,1.6036074569046352,1.5806715024518418,0.022935954452793395,2.3201005980342915,0.5079039255817122,0.6296469802572521
216.0,sports_mlb,7,5.2087480434161675,5.087100543595609,0.12164749982055856,12.935593343804541,0.9266519075044373,0.38985966127826893,7,1.6594601508212619,1.6010089406448387,0.058451210176423185,6.019325779070495,1.47129657088442,0.19162136751283015
217.0,sports_mlb,7,4.839472546483757,4.9330729718447275,-0.0936004253609708,-8.935343917559269,-2.488029523412228,0.04728822411876659,7,1.5813128619283547,1.5259371441789622,0.05537571774939254,5.693765031938058,3.069172589401506,0.021965317799845355
218.0,sports_mlb,7,5.248817971961329,5.2271730492139294,0.021644922747399598,2.188087339050826,0.7278326062833388,0.4941276587768807,7,1.8006892251022637,1.8272174615172607,-0.02652823641499702,-2.6179453753756188,-2.9168906481908885,0.026739330746734107
219.0,sports_mlb,7,4.62352497060865,4.751019798170765,-0.12749482756211528,-11.970203089098941,-3.28496585459848,0.016718549618188187,7,1.5030346041640985,1.5000662336289812,0.0029683705351173373,0.29727805093338056,0.14758313360365338,0.8875063069359517
220.0,sports_mlb,7,5.165285831352058,5.099253552272335,0.06603227907972364,6.82611990978792,1.269335181221026,0.2513333375557578,7,1.8766085971460489,1.8765985086197328,1.0088526316121005e-05,0.0010088577205413785,0.00039363015642843716,0.9996986896870086
221.0,sports_mlb,7,5.304868753648484,5.177842910582143,0.1270258430663409,13.544636081795701,2.3661085292067057,0.055816467554357055,7,1.8640061765877027,1.9140813315227019,-0.050075154934999144,-4.884206239852329,-2.5701548598106725,0.04232618595518102
222.0,sports_mlb,7,5.366164814685143,5.241688287679933,0.12447652700520973,13.255543568039286,2.6226414406191423,0.03944639995602604,7,1.8931019431409217,1.9222274105140116,-0.029125467373089853,-2.87054089596388,-0.718253181311878,0.49960130644799927
223.0,sports_mlb,7,5.54462249671934,5.402534738008719,0.14208775871062063,15.267780161603905,2.514760020380384,0.045608851970448096,7,1.925684801548033,1.8870409870898626,0.038643814458170445,3.940019838610409,0.7432972057653127,0.4853773164545081
224.0,sports_mls,7,5.063117607794959,5.087100543595609,-0.023982935800649585,-2.3697630565974848,-0.6422888999621605,0.5444303101674166,7,1.6900587842189505,1.6010089406448387,0.08904984357411183,9.313514073087138,2.2438545932673883,0.06599636531948748
225.0,sports_mlb,7,5.166483757505501,5.2271730492139294,-0.06068929170842807,-5.888439322441485,-1.1746817638134885,0.2846264597156063,7,1.7868270531737604,1.827217461517261,-0.040390408343500495,-3.9585587849470305,-3.276357100903323,0.016899346308065062
226.0,sports_mls,7,5.078389263237484,5.186749340069364,-0.10836007683187976,-10.269556028658066,-2.486797922838916,0.04736715697289796,7,1.6125095509972265,1.5074611272590421,0.10504842373818435,11.076439641775027,4.801821800828329,0.002995161054865265
227.0,sports_mlb,7,4.947882232999697,5.094338236858462,-0.14645600385876545,-13.623626622997786,-5.136763516920576,0.002142784932403717,7,1.755276199373167,1.7335479583536206,0.02172824101954629,2.196601828623246,0.7327697858515398,0.4913224806133514
228.0,sports_mlb,7,5.107148652842078,4.809972296628211,0.29717635621386673,34.605266326854924,1.4487632302904854,0.19757331388250288,7,1.7237184891046364,1.5683473371412475,0.1553711519633889,16.80914200845556,1.8292700586492634,0.11710651847386754
229.0,sports_mlb,7,4.9308720121545315,4.8770949663923675,0.05377704576216402,5.524930362143632,0.27586517385978176,0.7919068099842737,7,1.528714525027161,1.581887225415117,-0.05317270038795607,-5.178375897168341,-0.9445622712401216,0.38134776933455694
230.0,sports_mlb,7,5.16008366097424,4.9337977721848745,0.2262858887893655,25.393409974126733,4.0215492008825375,0.006946604775096731,7,1.7228151705575079,1.5806715024518414,0.14214366810566648,15.27422489361987,2.873154514095529,0.028310014212890457
231.0,sports_mlb,7,5.306044590604681,5.087100543595609,0.21894404700907177,24.476162660298307,1.384246828262073,0.21556868874606172,7,1.6874738432149121,1.6010089406448387,0.08646490257007344,9.031309985861125,2.3959116689660482,0.053592622207293425
232.0,sports_mlb,13,5.059347010429865,5.052307069580409,0.007039940849455917,0.7064779486338324,0.09451230184098453,0.9262620341111257,13,1.5756014793134376,1.513673083615757,0.061928395697680605,6.388616317414142,1.430266993695263,0.17815918163748698
233.0,sports_mls,13,5.059347010429865,5.052307069580409,0.007039940849455917,0.7064779486338324,0.09451230184098453,0.9262620341111257,13,1.5756014793134376,1.513673083615757,0.061928395697680605,6.388616317414142,1.430266993695263,0.17815918163748698
234.0,sports_mlb,7,4.763381841430643,4.751019798170765,0.012362043259877886,1.243876915362696,0.2171668899747109,0.8352746279502797,7,1.5997052621907848,1.5000662336289812,0.09963902856180362,10.477205493332908,1.7294210010309996,0.13446246096048767
235.0,sports_mlb,7,5.101355077541205,5.099253552272335,0.002101525268870752,0.21037350207773198,0.04801858049901242,0.9632599022748919,7,1.9587456214540582,1.8765985086197328,0.08214711283432541,8.561550605666234,4.149566227258727,0.00601400190034491
236.0,sports_mlb,7,5.247153681257608,5.177842910582143,0.06931077067546454,7.1769231846944725,1.119366918027967,0.30578283135688933,7,2.0771838705864845,1.9140813315227019,0.16310253906378258,17.715738811671166,3.0888163811725633,0.021420218136748936
237.0,sports_mlb,7,5.272659740259057,5.402534738008721,-0.12987499774966427,-12.17947983139107,-2.7519762629154183,0.033204735413111294,7,1.897159532775563,1.8870409870898626,0.010118545685700475,1.0169911271254994,0.39777861990020263,0.7045597762267892
238.0,sports_mls,7,4.994041508927381,5.087100543595609,-0.09305903466822762,-8.88602901220752,-1.2643485837599513,0.25299841622705693,7,1.6334945653226853,1.601008940644839,0.032485624677846436,3.301904305570069,1.3438355110533557,0.22758832220561456
239.0,sports_mlb,7,5.092248069643455,5.2271730492139294,-0.13492497957047433,-12.621853931026095,-3.7858804648471716,0.009117282491335615,7,1.7860904486424356,1.8272174615172607,-0.04112701287482512,-4.029277296755285,-1.9975740306011236,0.0927375390574334
240.0,sports_mls,7,5.079506942516924,5.1867493400693645,-0.10724239755244014,-10.169210103861982,-2.4151342020108237,0.05220769493560019,7,1.5700940261642813,1.5074611272590421,0.06263289890523915,6.463593846711313,1.4158865886055108,0.20656384510517597
241.0,sports_mlb,7,4.578339972350635,5.094338236858462,-0.5159982645078269,-40.3095571403577,-8.852347091461292,0.00011554966678622187,7,1.8162545245718904,1.7335479583536209,0.08270656621826955,8.622302724923593,1.8434543860478894,0.1148271203402345
242.0,sports_mlb,7,5.026842098050888,4.809972296628211,0.21686980142267664,24.2182361232566,0.7863447455161076,0.4615836009936011,7,1.6426506273118129,1.5683473371412475,0.07430329017056536,7.713343994593003,1.2881182746436382,0.24514793960449985
243.0,sports_mlb,7,4.985460706458665,4.8770949663923675,0.10836574006629718,11.445527180254999,0.6385803740461478,0.546682557110429,7,1.6389712569817554,1.5818872254151166,0.05708403156663877,5.874477463962902,1.5039488243332506,0.1832916304360798
244.0,sports_mls,7,4.985460706458665,4.8770949663923675,0.10836574006629718,11.445527180254999,0.6385803740461478,0.546682557110429,7,1.6389712569817554,1.5818872254151166,0.05708403156663877,5.874477463962902,1.5039488243332506,0.1832916304360798
245.0,sports_mlb,7,5.087617300905464,4.9337977721848745,0.15381952872058946,16.62803876707748,1.407930658997949,0.2087952092247268,7,1.512863943079698,1.5806715024518418,-0.06780755937214389,-6.555971945014161,-0.9532840137654472,0.3772552904097479
246.0,sports_mlb,7,5.0804749693178035,5.087100543595609,-0.006625574277805413,-0.6603673555531264,-0.04851725485205868,0.9628787025634125,7,1.560299590146368,1.601008940644839,-0.0407093504984708,-3.9891855648294006,-0.9539020641155385,0.3769665876231553
247.0,sports_mlb,7,4.903905074901499,4.933072971844728,-0.029167896943229188,-2.8746619697332165,-0.197288446702845,0.8501155136901098,7,1.527208999146753,1.5259371441789622,0.0012718549677908086,0.12726641183247178,0.03628395472589625,0.9722329906545564
248.0,sports_mlb,7,4.522617555128231,4.751019798170765,-0.22840224304253454,-20.41959112114531,-3.6540065859397792,0.010655290946286448,7,1.5485706321457537,1.500066233628981,0.048504398516772795,4.969998893317862,1.4545672527435454,0.19602409791691322
249.0,sports_mlb,7,5.2047489170409325,5.099253552272335,0.10549536476859789,11.126095355924615,2.6364026206041236,0.038726355007719655,7,1.8390631004307652,1.8765985086197325,-0.03753540818896739,-3.683968664534276,-1.320401883620346,0.23483172229346094
250.0,sports_mlb,7,5.271658216361948,5.177842910582142,0.09381530577980612,9.835686701742198,2.8152802257796514,0.030543194662881447,7,1.8996173724203236,1.9140813315227019,-0.014463959102378299,-1.435985855232702,-0.6734540680325369,0.5257356322508728
251.0,sports_mlb,7,5.236773390147001,5.241688287679933,-0.004914897532931839,-0.4902839187318486,-0.15634581852617396,0.8808883777175274,7,1.8942759843744912,1.9222274105140118,-0.02795142613952062,-2.7564399394737538,-3.2220111026330844,0.01809134498337953
252.0,sports_mlb,7,5.422382969440172,5.402534738008719,0.0198482314314532,2.0046517278661025,0.7958159173130506,0.45646062294056333,7,1.8056167401566563,1.8870409870898628,-0.08142424693320649,-7.819746342181655,-3.709104830786144,0.009980168363158622
253.0,sports_mlb,7,5.129512153885656,5.2271730492139294,-0.09766089532827316,-9.304359523263173,-2.2482071660733736,0.06560266184954928,7,1.8306886161004652,1.8272174615172607,0.003471154583204461,0.3477186016935141,0.11879470936325448,0.9093154773253831
254.0,sports_mlb,7,5.180032294729001,5.094338236858462,0.08569405787053874,8.947296163440143,2.83102387060944,0.029917500969090904,7,1.5534717100889555,1.7335479583536209,-0.1800762482646654,-16.47934740648904,-13.245425945296256,1.1443416965969763e-05
255.0,sports_mls,7,4.883641305331046,4.8770949663923675,0.006546338938678176,0.6567813048788507,0.0774062283769728,0.940817138049463,7,1.5981669042150328,1.5818872254151166,0.01627967879991621,1.641291480200513,0.24506684411778296,0.814571214907599
256.0,sports_mlb,7,5.202717149655468,5.087100543595609,0.11561660605985935,12.25654048456235,0.6463514959969061,0.5419697441359829,7,1.6179622775181497,1.6010089406448387,0.01695333687331102,1.7097860251577002,0.38883825114931736,0.7108199611768564
257.0,sports_mlb,13,5.068914710636163,5.052307069580409,0.016607641055753852,1.674631454268316,0.33037179699372493,0.7468155733668049,13,1.5448823831529332,1.513673083615757,0.031209299537176216,3.1701415919446196,1.1847761006192052,0.25904040901959957
258.0,sports_mls,13,5.068914710636163,5.052307069580409,0.016607641055753852,1.674631454268316,0.33037179699372493,0.7468155733668049,13,1.5448823831529332,1.513673083615757,0.031209299537176216,3.1701415919446196,1.1847761006192052,0.25904040901959957
