pickup_zone,holiday_date,trip_lift_pct,fpm_lift_pct
139,2025-05-26,-14.415708088335318,-8.066124419380925
139,2025-06-19,1.3020382952439755,-3.8014376803828847
139,2025-06-29,8.0841088300064,2.089915550804773
139,2025-07-04,-0.1909117383754259,-8.60884715302218
140,2024-01-01,-39.50089419697001,-4.464011072008363
140,2024-01-15,-21.105104117417316,-12.05101927744751
140,2024-02-19,-22.940777437457605,-14.452140891354235
140,2024-05-27,-38.407301580775794,-15.622865092952892
140,2024-06-19,-7.135292725166015,-8.515714709187664
140,2024-07-04,-44.51917870975803,-20.73714526699163
140,2024-09-02,-43.48469587024894,-15.365921101191773
140,2024-10-14,-7.200855140090861,-4.635094724938282
140,2024-10-31,11.894964807796429,-8.361496150334734
140,2024-11-03,0.3083082588306471,13.255706180328062
140,2024-11-11,-3.0217690710629674,0.2046307097741957
140,2024-11-28,-30.83045270917496,-10.800978027111835
140,2024-12-25,-49.48606456274996,-21.119693440022537
140,2024-12-31,5.296769664109356,-2.2626690440298405
140,2025-01-01,-35.91567721116829,-16.88955083021522
140,2025-01-20,-20.16773901782227,-19.497287603502276
140,2025-02-17,-16.53544925689149,-18.902578538955524
140,2025-03-17,-3.373280983411108,3.2944383798163566
140,2025-05-26,-51.13984418360845,-19.071005954977853
140,2025-06-19,-18.558993794510847,-4.359498088133415
140,2025-06-29,-20.698667292756923,2.0825926737562406
140,2025-07-04,-54.192421988089045,-16.011028892059088
141,2024-01-01,-6.842560467636266,-11.120653826971576
141,2024-01-15,11.630265133063599,-8.770344369933134
141,2024-02-19,-7.333658080742807,-14.122399630893934
141,2024-05-27,-25.466493026215065,-12.616617727208567
141,2024-06-19,11.759981508107833,-10.589175939941555
141,2024-07-04,-39.91681304225502,-21.32606563050831
141,2024-09-02,-32.83295722281317,-12.792615797919876
141,2024-10-14,1.9216430893419925,-5.662542242157128
141,2024-10-31,6.691835663936859,-5.380845732450293
141,2024-11-03,2.845273384252553,17.270333887720813
141,2024-11-11,-1.4027099839945882,-0.27370081136789504
141,2024-11-28,-17.51184311578499,-8.366489179474144
141,2024-12-25,-41.88217687181436,-19.801730304899763
141,2024-12-31,8.415221716596623,0.07100026422352573
141,2025-01-01,-10.91452592978566,-18.66470999300301
141,2025-01-20,4.037140499647089,-15.325446159044166
141,2025-02-17,-0.004970623614435051,-15.010075773976453
141,2025-03-17,0.7127874263105085,-0.3877504051082952
141,2025-05-26,-36.79951486713523,-14.58853121258485
141,2025-06-19,-2.9328345157439295,-1.3373099610914523
141,2025-06-29,-22.79247895795919,2.5487122463106737
141,2025-07-04,-54.15611241523661,-14.919466975471476
142,2024-01-01,-22.089067226815327,-1.2483267453040297
142,2024-01-15,-4.248691639960866,-11.891270400598486
142,2024-02-19,-10.832233682528573,-15.111175751703804
142,2024-05-27,-24.81799657088484,-9.719628877532426
142,2024-06-19,-3.77910394091736,-12.21187865293729
142,2024-07-04,-40.492144788277635,-18.090482985905712
142,2024-09-02,-30.480524959829086,-10.674415012490593
142,2024-10-14,-8.273862422463402,-0.6992203296023172
142,2024-10-31,4.445940563347515,-4.026311390818794
142,2024-11-03,20.639498274689572,68.49677720507339
142,2024-11-11,7.656262623542396,-1.1402365230561662
142,2024-11-28,-23.581849649449943,1.2914023485976815
142,2024-12-25,-46.2115606696586,-16.795949311924797
142,2024-12-31,-10.906350791656376,12.760586334651752
142,2025-01-01,-26.955764084336604,-6.777258163447026
142,2025-01-20,-8.273862422463402,-12.567925932412505
142,2025-02-17,-7.0799558344329885,-16.370405135650536
142,2025-03-17,-18.234454528317134,2.8743903225662217
142,2025-05-26,-42.214921139328005,-9.699065406141019
142,2025-06-19,-20.919502144894025,0.19127118555367134
142,2025-06-29,-21.92865358621095,6.443508503740379
142,2025-07-04,-51.255847722898416,-12.92307352476543
143,2024-01-01,-37.01875255536366,-4.717747982487654
143,2024-01-15,-1.3077359630440952,-9.3199215166069
143,2024-02-19,-6.502065649199669,-14.371827226971574
143,2024-05-27,-25.70253431052474,-13.278350707969928
143,2024-06-19,-3.0418364601910968,-14.080112495047691
143,2024-07-04,-35.741350456127805,-17.069946382395077
143,2024-09-02,-31.731666981955314,-10.713006323273447
143,2024-10-14,-3.580255200737159,-5.007949105904024
143,2024-10-31,14.915404059214673,-4.774574648517572
143,2024-11-03,2.2983312063796384,58.79897470748372
143,2024-11-11,3.0517907378364755,-0.4400517807964641
143,2024-11-28,-17.23452964458283,-7.312620476261477
143,2024-12-25,-42.75409248059621,-24.53043159756317
143,2024-12-31,-3.1126849626912856,-0.4654546656848796
143,2025-01-01,-31.037093865513565,-13.5459632289445
143,2025-01-20,-7.986159845244119,-12.637740552029278
143,2025-02-17,-9.191986379530235,-16.19655065403268
143,2025-03-17,-7.847026014364952,5.138097033001958
143,2025-05-26,-41.842058692508125,-13.673263156885174
143,2025-06-19,-21.56240533547865,-5.544262805017695
143,2025-06-29,-28.68700807835331,3.650951218810302
143,2025-07-04,-55.003451290782756,-18.18964302353042
144,2024-01-01,47.80561701014637,23.556813351771076
144,2024-01-15,24.44827097660124,-11.218571864898243
144,2024-02-19,27.471473566049458,-14.138750008610165
144,2024-05-27,3.078784179953574,-9.273651114326345
144,2024-06-19,17.91859163765495,-12.119827288741957
144,2024-07-04,-17.17427473317882,-15.78931740741987
144,2024-09-02,6.309055439911942,-11.771088360079213
144,2024-10-14,16.16552415619517,-4.35782138831072
144,2024-10-31,-1.5257303525890138,-5.91374434644798
144,2024-11-03,7.563532113067057,11.287972805914496
144,2024-11-11,3.2444391163616957,-3.9479478674722146
144,2024-11-28,-45.57683505401812,-10.619927948604422
144,2024-12-25,-52.084390211788765,-15.119304513651075
144,2024-12-31,18.44261780236254,-1.5507778704379376
144,2025-01-01,4.516533774285614,7.544750719247159
144,2025-01-20,9.622154168074372,-16.698221851897273
144,2025-02-17,25.442200595049968,-13.594686417392918
144,2025-03-17,-10.007955796288021,0.0035564571282816226
144,2025-05-26,-17.048290593633183,-8.60490980624452
144,2025-06-19,-3.787080696604882,2.0611610263163636
144,2025-06-29,-24.082530128296597,14.063669686393323
144,2025-07-04,-49.156036593222524,-6.701671182367281
145,2024-01-01,14.546343052614432,4.0804251682101285
145,2024-01-15,-3.534777651083238,-11.821660617910313
145,2024-02-19,5.684964978009448,-12.678912828071844
145,2024-05-27,-2.91578432969539,-11.912459851634036
145,2024-06-19,4.278569227487136,-8.639164158687244
145,2024-07-04,11.661287386000636,-9.64172719624627
145,2024-09-02,15.295650757452353,-8.526965480171516
145,2024-10-14,0.5701254275940707,-5.464557241813772
145,2024-10-31,19.40943774103316,-8.539778630101262
145,2024-11-03,-0.3074704836405704,-2.3698791207297356
145,2024-11-11,-6.564587066297442,-2.8000147602442484
145,2024-11-28,-6.033070162371513,-14.254747619399991
145,2024-12-25,-24.479104937540004,-21.26401012168671
145,2024-12-31,31.61629774056658,-3.0858088712080756
145,2025-01-01,19.695640837224733,-8.95016060948225
145,2025-01-20,16.207851441602866,-14.346634578805459
145,2025-02-17,57.97361133735136,-10.393311088515372
145,2025-03-17,8.030623880110767,7.385496949954552
145,2025-05-26,11.48395504153771,-11.629144460527487
145,2025-06-19,13.914295645265412,-2.198432083726569
145,2025-06-29,0.5156788426412965,3.223575790635004
145,2025-07-04,7.116434351658086,-1.9911121710627404
146,2024-01-01,21.02345769459381,1.187554778395788
146,2024-01-15,10.728059383768986,-8.964089800747448
146,2024-02-19,9.257288196508298,-12.420992938260223
146,2024-05-27,7.261241585225936,-12.49297221886692
146,2024-06-19,6.000390755191874,-6.638436810281696
146,2024-07-04,16.671508704494144,-12.51087964215261
146,2024-09-02,21.54873311861548,-8.005913666861307
146,2024-10-14,2.533762769030865,-5.9551462894452865
146,2024-10-31,14.816635752117449,-6.3652068370588015
146,2024-11-03,-2.389261981562766,-2.8463019017436797
146,2024-11-11,-7.866690626598291,-3.8639683516994774
146,2024-11-28,9.715735133081536,-18.47973593746946
146,2024-12-25,-14.176368505131535,-17.42071890856847
146,2024-12-31,44.94614847119486,-1.3217603631899593
146,2025-01-01,31.872981577041987,-12.44916128028812
146,2025-01-20,23.754889899506516,-10.23409825947022
146,2025-02-17,35.10083905837468,-12.237307309817544
146,2025-03-17,-1.983605877555536,2.9878295112270865
146,2025-05-26,15.560593284768393,-10.08879877906123
146,2025-06-19,19.175587190202684,-1.3771369569451453
146,2025-06-29,-7.708035887402401,5.344178645769114
146,2025-07-04,1.4602370397177278,-7.499032966664372
147,2024-01-01,14.164447403462049,1.2958847742118258
147,2024-01-15,-19.46293830448291,-14.88006239633471
147,2024-02-19,-13.559698180204174,-12.57787178385876
147,2024-05-27,-17.46005326231691,-12.31035401787112
147,2024-06-19,-16.456141585447384,-12.411670106055986
147,2024-07-04,-6.091768606891608,-14.628001831997937
147,2024-09-02,-15.667998224589438,-15.232216799913306
147,2024-10-14,-15.246338215712385,-10.138505948397372
147,2024-10-31,19.198368956400948,-6.688950828952699
147,2024-11-03,1.6958883033079692,-3.025468064275744
147,2024-11-11,-17.46005326231691,-8.835032209326169
147,2024-11-28,44.860420307388985,3.5201330224842406
147,2024-12-25,31.32542838042292,-6.638004173463612
147,2024-12-31,35.44041450777202,-0.07086434893772971
147,2025-01-01,27.089124239118956,-7.016974960477437
147,2025-01-20,-7.445628051486908,-15.89178222182188
147,2025-02-17,-11.7676431424767,-14.441528298650244
147,2025-03-17,11.739902352418994,14.100167877288627
147,2025-05-26,-17.354638260097648,-11.98001070124803
147,2025-06-19,-20.131514092395932,-5.670772998943843
147,2025-06-29,-9.722939845911831,3.1049858309536074
147,2025-07-04,-18.18173169316247,-10.108023928362622
148,2024-01-01,99.49965177229573,45.008299261451306
148,2024-01-15,31.455958359297675,-8.366767338828225
148,2024-02-19,51.93174736996444,-14.798217584603954
148,2024-05-27,21.218063853964296,-10.451460920859798
148,2024-06-19,14.933658754487217,-10.588554932968187
148,2024-07-04,-1.1761152005836482,-13.943827735835832
148,2024-09-02,36.470437300685454,-9.39356613838961
148,2024-10-14,19.33763425094388,-4.740813598450207
148,2024-10-31,10.130207665409893,-7.919495304884371
148,2024-11-03,15.47460149430048,8.874426986913804
148,2024-11-11,5.652285473406398,-1.3104551718844475
148,2024-11-28,-20.832086542928067,-9.213648494928227
148,2024-12-25,-44.450091120081055,-20.558406189321506
148,2024-12-31,50.63072029772594,0.6078354356901009
148,2025-01-01,76.98206407214508,16.189278236821387
148,2025-01-20,34.206957222975696,-8.974723063501708
148,2025-02-17,43.95733294234082,-12.19482243246293
148,2025-03-17,1.0556797771342674,3.1886994801656425
148,2025-05-26,17.666141270481287,-8.035508398619626
148,2025-06-19,6.322011051550144,-4.684124022844097
148,2025-06-29,-18.202773814455135,14.52916034404863
148,2025-07-04,-31.53879092218459,-5.159488334353098
149,2024-01-01,-18.785587339680102,-10.412122367394778
149,2024-01-15,-16.46271748604807,-8.055025866293668
149,2024-02-19,-10.268397876362654,-10.339136424721069
149,2024-05-27,-31.69041985985805,-10.158887849905998
149,2024-06-19,-4.035713949348733,-4.279166857350114
149,2024-07-04,-30.22364338510878,-10.588643679745987
149,2024-09-02,-29.281517789424832,-8.284891881890802
149,2024-10-14,-8.289656889935367,-5.642086719827253
149,2024-10-31,16.16267043675457,-4.369667142273478
149,2024-11-03,-1.5513336540831006,-4.425237008496944
149,2024-11-11,-15.688427534837393,-6.997259140353375
149,2024-11-28,-3.762180831380281,-18.360841462604117
149,2024-12-25,-12.026145021991583,-17.74561236410478
149,2024-12-31,22.368183588369945,-4.476624513499011
149,2025-01-01,-14.795106284788611,-15.214115852285893
149,2025-01-20,3.0665957278212286,-10.966794936286723
149,2025-02-17,2.894531294218856,-11.789515316186657
149,2025-03-17,13.476493960764776,5.095766764858394
149,2025-05-26,-27.38880901979873,-9.771048660275339
149,2025-06-19,0.8843259860899021,-0.7061111736933113
149,2025-06-29,-4.044967553422434,-0.015141598567982138
149,2025-07-04,-21.84079648412351,-6.263556745322439
150,2024-01-01,7.836050651888733,-2.7614007311681177
150,2024-01-15,-20.03855112039194,-8.091797483615707
150,2024-02-19,-15.76580194361899,-15.180501847152113
150,2024-05-27,-9.051481808690069,-4.004555069855341
150,2024-06-19,11.041121412411846,-1.011223824901235
150,2024-07-04,25.147281222490577,1.7662358818966928
150,2024-09-02,-5.389125371456112,-10.757033369900064
150,2024-10-14,-10.475731534281053,-4.53716623836175
150,2024-10-31,21.587702864365845,-5.560060811726491
150,2024-11-03,-8.063633685450956,-5.483902269347084
150,2024-11-11,-9.051481808690069,-9.115430306524267
150,2024-11-28,3.7898110737421824,-12.215688154595568
150,2024-12-25,-10.011977110411205,-11.678302327404415
150,2024-12-31,11.008961322375454,-0.1447873175631542
150,2025-01-01,24.828106285764996,-8.105741486960207
150,2025-01-20,3.1563729820897874,-15.372467653346241
150,2025-02-17,2.95290873557679,-5.013829594288162
150,2025-03-17,10.481085856557701,4.770796747571869
150,2025-05-26,-11.899981259872035,-8.702546733149639
150,2025-06-19,1.1669638624923802,8.803275519423675
150,2025-06-29,18.229451622406458,6.406398063850075
150,2025-07-04,37.88190796385795,1.7469221379117388
151,2024-01-01,-8.987422128016696,-6.631374844102273
151,2024-01-15,3.605513175025018,-11.279096036005921
151,2024-02-19,15.217180792115432,-16.06442609448803
151,2024-05-27,-4.32640061974801,-14.8896384595622
151,2024-06-19,7.009779817516251,-10.738590373121658
151,2024-07-04,-16.201850812220435,-13.546349599133109
151,2024-09-02,-8.415015977878436,-11.812227199587868
151,2024-10-14,-1.0555083332436688,-4.614806711412071
151,2024-10-31,12.432314964052225,-6.4933009963911115
151,2024-11-03,-6.588443657294663,13.517033429088956
151,2024-11-11,0.33462088852067634,-3.859058336098995
151,2024-11-28,33.17517521143085,-10.783312723604327
151,2024-12-25,-8.517729333988965,-19.427129735371793
151,2024-12-31,36.70033041497881,1.905278749355378
151,2025-01-01,9.916407146369446,-15.402563142358042
151,2025-01-20,9.08425775491979,-14.694956526612795
151,2025-02-17,2.2153839532606727,-15.674309960546731
151,2025-03-17,-7.270203677601918,3.803794003391102
151,2025-05-26,-24.769477410400146,-16.01342235215826
151,2025-06-19,-9.062098190840112,-3.104176773615205
151,2025-06-29,-22.62120876688067,3.6457784650040277
151,2025-07-04,-42.04293828824492,-13.189407854109989
152,2024-01-01,0.7473501747605935,1.7979308213163556
152,2024-01-15,-22.57679520331903,-12.154931580415457
152,2024-02-19,29.470603279247538,-8.8708351034215
152,2024-05-27,-0.5484356795771633,-11.811620960760683
152,2024-06-19,-15.329206268842196,-9.85226746745416
152,2024-07-04,-13.234333300111844,-12.733717859702276
152,2024-09-02,-14.15418715012361,-13.254584984912427
152,2024-10-14,1.5032252564576183,-6.270158852066802
152,2024-10-31,26.288163183947376,-8.263303603442887
152,2024-11-03,-2.0637498370099943,3.062767446398769
152,2024-11-11,5.390582819470889,-4.3174245713801165
152,2024-11-28,10.01960067771835,-5.311719107538907
152,2024-12-25,-11.46295997974823,-14.76905805985157
152,2024-12-31,21.889604350845797,0.5786229117552918
152,2025-01-01,14.150921685499277,-13.050612393140604
152,2025-01-20,-1.0883464522178954,-12.87461441900781
152,2025-02-17,5.93049359211162,-8.393992345844536
152,2025-03-17,5.1746185104145965,4.818738252322655
152,2025-05-26,-28.83976016595152,-10.751012574827232
152,2025-06-19,-23.528564942471455,-5.782903743015371
152,2025-06-29,-15.66600680409194,9.028527175979699
152,2025-07-04,-24.88968686284654,-9.141677169977863
153,2024-01-01,-0.8447316999849753,-3.1473111622956407
153,2024-01-15,-11.125807906207731,-11.1575755025127
153,2024-02-19,9.43634450623778,-14.499809114293102
153,2024-05-27,-8.155719224410046,-10.171295456333828
153,2024-06-19,0.72095317598847,-3.3203450041310276
153,2024-07-04,-13.252508361204018,-7.034663246991791
153,2024-09-02,-11.125807906207731,-6.578147720076016
153,2024-10-14,-6.327972343303778,-5.1859392239756925
153,2024-10-31,18.99714735392484,-6.607788206990587
153,2024-11-03,10.577766637423231,2.3848716084919497
153,2024-11-11,-10.897339546069448,-6.770097980847045
153,2024-11-28,14.302577218178236,-5.739636985754535
153,2024-12-25,-19.040752826895343,-12.551081270347714
153,2024-12-31,45.83575083074001,-2.201884341825279
153,2025-01-01,9.433103134249075,-10.081673555541867
153,2025-01-20,3.039230422365844,-15.073280189647068
153,2025-02-17,-1.7586051405381091,-9.145885717962724
153,2025-03-17,4.181572223057261,10.680767869203828
153,2025-05-26,-22.320757552983622,-7.918922159418814
153,2025-06-19,-3.6592563446783446,0.11000790664983612
153,2025-06-29,-13.71099135229979,2.572483442992018
153,2025-07-04,-22.96622613803231,-7.3618851271702646
154,2024-01-01,-35.338802795502886,8.67740994026892
154,2024-01-15,-28.41081738073534,-17.551332656347025
154,2024-02-19,-30.720145852324528,-8.660099834863455
154,2024-05-27,-0.6988757216651509,-12.70262416318572
154,2024-06-19,142.10228878214187,-7.568667019557965
154,2024-07-04,101.63841807909606,-7.6175860927780965
154,2024-09-02,73.19963536918868,-13.50694656616
154,2024-10-14,68.58097842601033,-11.772776733300852
154,2024-10-31,14.887005649717523,-12.155894145923979
154,2024-11-03,-13.329625509825735,-5.820117004449825
154,2024-11-11,-16.86417502278943,-4.479605228565306
154,2024-11-28,10.197740112994357,-14.656863278196425
154,2024-12-25,-59.64961853630969,-16.078695581236385
154,2024-12-31,-28.354656352276113,3.8974822017201727
154,2025-01-01,-14.552133371008757,25.134914395087954
154,2025-01-20,-42.266788210270434,-5.541697709815955
154,2025-02-17,-42.266788210270434,-3.199709204087359
154,2025-03-17,-33.0294743239137,5.071214629120979
154,2025-05-26,45.4876937101185,-7.181631359772446
154,2025-06-19,78.19209039548024,3.7776612187567347
154,2025-06-29,15.035224323322208,13.327436551490829
154,2025-07-04,100.0,-7.673994738132992
155,2024-01-01,-18.73255192848432,-4.528049219747231
155,2024-01-15,-7.473065720649442,-8.227045336988365
155,2024-02-19,-4.868830815435934,-10.753211725555492
155,2024-05-27,-14.519818993580113,-5.534875464481675
155,2024-06-19,13.735668388559901,-3.895596581816302
155,2024-07-04,-9.105961622007094,-6.754091546403865
155,2024-09-02,-7.473065720649442,-6.081401654411612
155,2024-10-14,3.4034447658305065,-4.795750608084258
155,2024-10-31,21.71364869627942,-2.2854590518546805
155,2024-11-03,6.3515783806863,-2.976234750794408
155,2024-11-11,-7.396470576378457,-3.924081172323051
155,2024-11-28,-12.371615695467918,-12.649006724370937
155,2024-12-25,-20.34269875267734,-17.35584383477174
155,2024-12-31,27.506798689073285,-3.3731820530651166
155,2025-01-01,0.9651001637898381,-15.288636567670785
155,2025-01-20,0.03325841790714214,-10.262504858192374
155,2025-02-17,12.901242655432716,-8.890345923062624
155,2025-03-17,4.169396208540363,7.536349276573909
155,2025-05-26,-15.209175292018983,-6.748142029056162
155,2025-06-19,6.9501709058419525,0.2474232447107301
155,2025-06-29,-2.6425462004696625,1.5860003690583175
155,2025-07-04,-9.145846288912466,-5.741984922613397
156,2024-01-01,-32.973955428878284,-8.884343613433009
156,2024-01-15,-26.381229733358115,-12.239935690746629
156,2024-02-19,-26.067290414523818,-12.924098561766298
156,2024-05-27,-27.009108371026702,-7.346599427712648
156,2024-06-19,-17.483249581239537,-9.873400758079152
156,2024-07-04,-15.408778189391741,-6.944637477154744
156,2024-09-02,-36.58425759547266,-8.500023903085582
156,2024-10-14,-22.770927566763735,-3.338853064950315
156,2024-10-31,19.164518497021017,-5.870346983119532
156,2024-11-03,-3.547112717491807,3.19574976560901
156,2024-11-11,-19.003655740752208,-4.50898932983948
156,2024-11-28,-2.7980265291838093,-13.908321445276433
156,2024-12-25,-35.2177554438861,-19.17872032613974
156,2024-12-31,24.87353979402453,-5.365190698988711
156,2025-01-01,-11.767169179229487,-8.849609793988616
156,2025-01-20,-3.306689799037521,-11.432048790125387
156,2025-02-17,-5.818204349711871,-6.4740420776633085
156,2025-03-17,17.413305244025867,10.312902176931841
156,2025-05-26,-11.155172769894865,-5.357920157414133
156,2025-06-19,5.420216125783157,-3.0292736256730053
156,2025-06-29,12.349752038328987,0.6342060208348421
156,2025-07-04,-1.9397628673965415,-2.1328028262488803
157,2024-01-01,20.325165806927046,7.155853864699008
157,2024-01-15,-14.415991156963889,-11.032015580947284
157,2024-02-19,-7.502763448784079,-11.922613740612467
157,2024-05-27,61.629513633014014,7.125463823659596
157,2024-06-19,-6.055389755237997,-9.796786440363213
157,2024-07-04,-10.243196904244208,-14.246714473412943
157,2024-09-02,74.75589535740605,15.276150998536457
157,2024-10-14,47.365512159174656,11.703997692368771
157,2024-10-31,38.17300600568961,-8.837603470135551
157,2024-11-03,-15.56488282616299,-2.4928626097807087
157,2024-11-11,-14.503500368459834,-7.284309453536291
157,2024-11-28,21.95477054817483,-16.610009605944935
157,2024-12-25,16.70350489422165,-17.639688580151276
157,2024-12-31,65.02004912560619,-4.9886730038940605
157,2025-01-01,111.76039194516025,15.35997082228519
157,2025-01-20,-1.5521370670596875,-13.729626669523809
157,2025-02-17,0.1980471628592515,-10.89154999251463
157,2025-03-17,20.2376565954311,10.707538521207324
157,2025-05-26,59.529292557111276,24.97864384186153
157,2025-06-19,-5.5526288062374825,-2.906790143939257
157,2025-06-29,41.61711554156466,40.68101520907377
157,2025-07-04,-21.032201875502096,-8.993553572472683
158,2024-01-01,18.471779741908286,25.273540574122617
158,2024-01-15,20.026280231563547,-9.15852218403123
158,2024-02-19,-5.5523187345820615,-11.677983582146473
158,2024-05-27,-13.701669786411141,-12.481544458674144
158,2024-06-19,20.296523302168364,-15.236694662614484
158,2024-07-04,-38.222759001862805,2.105845338278586
158,2024-09-02,-13.371927258302449,-10.635907284713598
158,2024-10-14,4.528381410455064,-3.394785612514637
158,2024-10-31,-1.5234079138605119,-3.025258464212831
158,2024-11-03,8.135498199538567,11.645085831548895
158,2024-11-11,1.7491229592532402,-1.5052586057919983
158,2024-11-28,-44.305336635892814,-11.371665985972262
158,2024-12-25,-58.59281928664339,-9.531231047562427
158,2024-12-31,-17.39644970414201,-1.1930053378175831
158,2025-01-01,-9.264879837341557,16.043338897758588
158,2025-01-20,-8.94395616655717,-11.074577144115429
158,2025-02-17,-7.248137450569615,-11.513838337450718
158,2025-03-17,-16.43382216216887,3.534639596904976
158,2025-05-26,-33.39200932204441,-7.362075201696635
158,2025-06-19,-1.8632167202309036,0.23749203221704773
158,2025-06-29,-13.931474653384218,14.522937280533228
158,2025-07-04,-52.625440173543524,-2.7649377575791676
159,2024-01-01,-10.863991675390368,1.5632298693034534
159,2024-01-15,-25.680292364301966,-15.511070132126303
159,2024-02-19,-18.248321600732158,-15.518859052658973
159,2024-05-27,-27.347721702282367,-13.43032572951687
159,2024-06-19,-22.31613131544434,-12.928070566220553
159,2024-07-04,-19.807363911441325,-13.19688237719172
159,2024-09-02,-22.15487033542911,-13.608657830848522
159,2024-10-14,-17.152582321487895,-10.51436161418492
159,2024-10-31,7.296503789807965,-3.7456815549313816
159,2024-11-03,-0.2490414591321217,-0.5457841096875503
159,2024-11-11,-26.15670074658208,-13.242843473361422
159,2024-11-28,12.932782088538703,-0.6685304046392976
159,2024-12-25,-2.60007910568936,-9.576935606091451
159,2024-12-31,28.024926432404357,1.9526241416669068
159,2025-01-01,0.11033161937673518,-7.934741421579833
159,2025-01-20,-13.246033586790945,-13.666909110077357
159,2025-02-17,-15.532793821735503,-9.827558510987659
159,2025-03-17,8.097061939358234,9.480707287142941
159,2025-05-26,-29.015151040262772,-9.395239307140056
159,2025-06-19,-23.661583630426314,-0.8219913402782324
159,2025-06-29,-14.056807730438006,4.390582717410128
159,2025-07-04,-30.716156392496778,-11.303833367626087
160,2024-01-01,2.774612501544505,1.7961984245218772
160,2024-01-15,-12.876343716964811,-11.588701162215942
160,2024-02-19,-3.903128818352803,-10.08077160979576
160,2024-05-27,-15.902195252543278,-11.767473957774843
160,2024-06-19,1.7728198481762583,-9.621471079314151
160,2024-07-04,-12.923312952643098,-11.690413780199387
160,2024-09-02,-14.650118755062532,-9.361802250072182
160,2024-10-14,1.5225360040637597,-6.829834881552038
160,2024-10-31,43.91061074385759,-7.181120479329772
160,2024-11-03,4.505354916150988,-2.4583073223695973
160,2024-11-11,-7.659358310795039,-8.23045441741963
160,2024-11-28,37.918236581458835,-15.05205699243977
160,2024-12-25,16.839474171449726,-17.801500424953034
160,2024-12-31,59.50273165760065,-3.501569256308352
160,2025-01-01,25.101832993890017,-8.480375842274498
160,2025-01-20,8.61763615645465,-9.37622827816013
160,2025-02-17,7.574239075220694,-11.0937625404393
160,2025-03-17,13.938961270747816,13.0435636057708
160,2025-05-26,-9.850492181386343,-9.019482234764368
160,2025-06-19,-4.777429325632291,-4.93689083577238
160,2025-06-29,1.1374098288058379,2.61179731021338
160,2025-07-04,-12.020254867521214,-8.127290689779285
161,2024-01-01,-42.4704520685664,-6.158382873243228
161,2024-01-15,44.59435484552283,-13.369513247676135
161,2024-02-19,-39.22799428894878,-14.967925435544563
161,2024-05-27,-43.49776542448486,-13.076486599390638
161,2024-06-19,-35.08731326663843,-12.937458245768116
161,2024-07-04,-67.30877110708106,-17.617542038300588
161,2024-09-02,-47.75148478883472,-12.210803530469686
161,2024-10-14,-20.110334806153737,-4.838470097036764
161,2024-10-31,-21.16659196884656,-5.533257567790491
161,2024-11-03,8.602425782311629,10.525818175253113
161,2024-11-11,-13.641471018104703,-3.434561562698387
161,2024-11-28,-63.85980950571809,-1.425798535880356
161,2024-12-25,-72.25713200263752,-6.176487947261123
161,2024-12-31,-62.27670806044196,8.757718542556317
161,2025-01-01,-60.568202163290444,-5.419342314663547
161,2025-01-20,19.93883430347986,-17.246130657837128
161,2025-02-17,-28.986964272136657,-18.858825072791603
161,2025-03-17,48.06153742174762,-1.9955452091930332
161,2025-05-26,-60.15950391578734,-10.34934801727906
161,2025-06-19,-34.51900045412317,4.223105054832983
161,2025-06-29,-15.465784334173957,5.274810782532112
161,2025-07-04,-61.00149038629091,-11.264696706304782
162,2024-01-01,-40.94896227646521,-13.33455535345413
162,2024-01-15,-23.216290301527213,-13.868184367644979
162,2024-02-19,-31.400600443806287,-18.721490757180213
162,2024-05-27,-40.70095287821433,-18.92286599691102
162,2024-06-19,-39.840736250413315,-12.56017262623387
162,2024-07-04,-64.2515502972097,-21.319858529974304
162,2024-09-02,-37.87364573815429,-17.247558510716832
162,2024-10-14,-6.649262498368355,-4.731104760878586
162,2024-10-31,-14.20372071330328,-6.347839921838136
162,2024-11-03,1.423627497247122,7.465007685494397
162,2024-11-11,2.031066440412483,-2.0730966819379835
162,2024-11-28,-57.73387714697722,-10.297682151600533
162,2024-12-25,-69.44781219001432,-11.189915707373425
162,2024-12-31,-51.25377236991331,0.6485634946038009
162,2025-01-01,-59.22517359197619,-14.114988578176918
162,2025-01-20,-39.03928990993343,-19.650769046301864
162,2025-02-17,-30.507766610103115,-19.072897235210874
162,2025-03-17,-6.054039942566241,2.3447505740496344
162,2025-05-26,-56.251142148544574,-15.335584921159414
162,2025-06-19,-35.435534763303046,-4.055645036682799
162,2025-06-29,-9.745162812647482,3.4697386816568554
162,2025-07-04,-60.37137822169362,-12.272853717851863
163,2024-01-01,-27.371171000446687,-7.31557888472804
163,2024-01-15,-0.4182627881478625,-9.425849267893591
163,2024-02-19,-19.62992541657078,-15.82515780509906
163,2024-05-27,-28.60565534604816,-16.396087592966417
163,2024-06-19,-23.24439595318389,-10.872039890172834
163,2024-07-04,-50.84471571061502,-15.035339320296707
163,2024-09-02,-27.679792086847055,-10.087233222030271
163,2024-10-14,-13.920435318163971,-3.5768532181645956
163,2024-10-31,-13.316424559908352,-4.477772961694712
163,2024-11-03,-0.28229912987547245,20.619906748312488
163,2024-11-11,1.4334637302543467,-2.329492499750498
163,2024-11-28,-56.49937357587387,-0.07148131122965239
163,2024-12-25,-52.217813925808365,-5.8168568836197
