pickup_hour,pickup_zone,platform,trip_count,total_adjusted_fare,total_miles,total_base_fare,total_driver_pay,mean_fare_per_mile,median_fare_per_mile,p75_fare_per_mile,mean_trip_miles,mean_trip_time,pct_shared,pct_airport,pickup_date,dow,hour_of_day,hour_of_week,is_weekend,is_in_crz,is_post_cp,temp_f,precip_in,wind_mph,visibility_mi,is_rain,is_heavy_rain,is_freezing,is_extreme_cold,is_extreme_heat,subway_riders_zone,borough,sapo_count_borough,sapo_typed_borough,sapo_location_borough,is_storm_active,is_holiday,is_event_sym,event_count_sym,is_event_asym,event_count_asym,has_major_event_dayflag,total_event_attendance,is_nj_event_pregame_sym,nj_event_count_sym,is_nj_event_pregame_asym,nj_event_count_asym,is_event_combined_sym,is_event_combined_asym,is_nyc_event_sym,is_nyc_event_asym,event_date_x,event_id,event_name,event_category,venue,league,log_trips,fare_per_mile,log_fpm,nj_event_id,event_date_y,nj_venue,baseline_mean_trips,baseline_mean_fpm,baseline_mean_log_trips,baseline_mean_log_fpm,baseline_n_hours,row_lift_trips_pct,row_lift_fpm_pct
2025-01-05 10:00:00,100,uber,93,2580.809999999999,480.40000000000015,2952.06,1903.0700000000004,7.112056902003146,6.148351648351648,8.00900900900901,5.165591397849464,1009.247311827957,0.0,0.13978494623655913,2025-01-05,0,10,154,1,1,1,30.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,4974.0,Manhattan,8,2700,7100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.543294782270004,5.372210657785176,1.6830991927102485,440,2025-01-05,MetLife Stadium (NJ),108.51351351351352,5.01500454639778,4.6795783269126305,1.6096725799904696,74,-14.296388542963886,7.122747508653267
2025-01-05 11:00:00,246,uber,153,3194.6499999999996,614.2600000000003,3816.6499999999996,2340.380000000001,7.244969651247928,6.282191780821918,8.031578947368422,4.014771241830068,844.9934640522875,0.0,0.032679738562091505,2025-01-05,0,11,155,1,1,1,30.0,0.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,381.0,Manhattan,8,2700,7100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.0369526024136295,5.200810731612018,1.6507354543332822,440,2025-01-05,MetLife Stadium (NJ),186.43243243243242,5.8508421301957885,5.214018917864963,1.765034436239027,74,-17.93273412583357,-11.110048504453811
2025-01-18 15:00:00,114,uber,200,3921.069999999999,566.8800000000001,4745.070000000002,3055.2399999999984,9.130633904469153,7.6663863779693076,9.523809523809524,2.8344000000000005,1023.365,0.005,0.01,2025-01-18,6,15,135,1,1,1,44.0,0.04,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2573.0,Manhattan,5,3300,7300,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.303304908059076,6.91693127293254,1.9354168973704227,456,2025-01-18,UBS Arena (Belmont),161.14084507042253,7.1246494120671855,5.059625466541471,1.960268511502529,71,24.115024910409936,-2.9154857610653626
2025-01-18 16:00:00,114,uber,215,4143.9800000000005,640.2400000000005,5033.23,3395.490000000002,8.655758964730197,7.402877697841727,9.161646586345382,2.977860465116281,1044.8046511627906,0.018604651162790697,0.009302325581395349,2025-01-18,6,16,136,1,1,1,43.0,0.02,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2628.0,Manhattan,5,3300,7300,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.375278407684165,6.472541546919901,1.869112647499215,456,2025-01-18,UBS Arena (Belmont),174.73239436619718,7.305351652727652,5.136556988152427,1.9822482907759542,71,23.045300660970497,-11.400000238137736
2025-01-18 16:00:00,113,uber,232,4544.280000000001,747.3900000000003,5504.530000000005,3795.5399999999986,8.01749554481377,7.266873706004141,9.26600348814676,3.2215086206896566,1136.1853448275863,0.017241379310344827,0.017241379310344827,2025-01-18,6,16,136,1,1,1,43.0,0.02,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1714.0,Manhattan,5,3300,7300,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.4510384535657,6.080199092843092,1.806680772951496,456,2025-01-18,UBS Arena (Belmont),178.9718309859155,6.896209464086811,5.164940380422424,1.9250059556565862,71,29.629338160069256,-11.832737614674151
2024-12-08 17:00:00,114,uber,119,4344.729999999998,520.98,4650.73,2991.639999999999,12.553281217275156,11.241157556270098,15.446199701937406,4.377983193277311,1419.6554621848738,0.0,0.07563025210084033,2024-12-08,0,17,161,1,1,0,52.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattan,7,55200,59200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.787491742782046,8.339533187454409,2.1222056316058997,411,2024-12-08,MetLife Stadium (NJ),128.91139240506328,6.411569582396739,4.843006309378078,1.8491666382646728,79,-7.688531029065193,30.070072238644702
2024-12-21 16:00:00,231,uber,301,10271.130000000006,1386.6800000000003,11027.880000000006,8518.169999999998,10.23249894023063,8.85483870967742,11.62857142857143,4.6069102990033235,1567.607973421927,0.016611295681063124,0.08637873754152824,2024-12-21,6,16,136,1,1,0,27.0,0.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,1864.0,Manhattan,26,16300,34900,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.71042701737487,7.406993682753053,2.003773811028705,425,2024-12-21,Prudential Center (NJ),301.8169014084507,6.839805166665015,5.6881353574639535,1.919874629154213,71,-0.27066125344159303,8.292465973334009
2024-12-07 17:00:00,186,uber,192,6729.839999999997,809.65,7203.089999999997,5098.960000000004,15.026997413195351,11.268579100639158,16.405573593073594,4.216927083333333,1679.1927083333333,0.0,0.036458333333333336,2024-12-07,6,17,137,1,1,0,38.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,10323.0,Manhattan,30,115000,225200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.262690188904886,8.31203606496634,2.118906944241138,409,2024-12-07,UBS Arena (Belmont),196.05882352941177,6.272192581876672,5.268996817268559,1.8295874271105743,68,-2.070207020702072,32.52201612851845
2024-12-23 17:00:00,186,uber,146,6055.159999999999,794.6099999999996,6434.159999999998,4826.25,13.44117808672701,11.560975609756099,16.97692863664029,5.442534246575339,1932.8972602739725,0.00684931506849315,0.0547945205479452,2024-12-23,1,17,17,0,1,0,25.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,14645.0,Manhattan,6,3300,7700,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.990432586778736,7.620291715432731,2.0321260772565672,429,2024-12-23,UBS Arena (Belmont),155.25301204819277,6.553031176441219,5.0309302937644444,1.8705673514760723,83,-5.959956541983549,16.2865170370075
2024-12-23 18:00:00,231,uber,219,8116.040000000003,1158.6200000000003,8662.04,6091.120000000002,11.081046787457744,9.0,13.777786619979839,5.290502283105025,1401.4429223744291,0.0045662100456621,0.0639269406392694,2024-12-23,1,18,18,0,1,0,27.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2045.0,Manhattan,6,3300,7700,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.393627546352362,7.004919645785503,1.9480392588609512,429,2024-12-23,UBS Arena (Belmont),306.65822784810126,6.4149408917633535,5.7097708404194725,1.8551818430333726,79,-28.584991331627172,9.19694762549831
2024-12-10 17:00:00,114,uber,142,5012.359999999999,504.15999999999997,5395.36,3605.42,14.014563220462279,11.863494499430976,16.972031378178833,3.5504225352112675,1774.443661971831,0.007042253521126761,0.07746478873239436,2024-12-10,2,17,41,0,1,0,47.0,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattan,5,2300,4700,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.962844630259907,9.942002538876546,2.297773791108984,416,2024-12-10,Prudential Center (NJ),119.22077922077922,7.853341616339497,4.770957097973652,2.054103387215181,77,19.106753812636164,26.59582410360737
2024-12-10 17:00:00,158,uber,196,7994.590000000002,629.17,8511.590000000002,5280.189999999998,17.258538574500104,14.86144763662936,21.36965522840442,3.210051020408163,1652.5816326530612,0.0,0.02040816326530612,2024-12-10,2,17,41,0,1,0,47.0,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattan,5,2300,4700,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.2832037287379885,12.706565793028915,2.5429055366347413,416,2024-12-10,Prudential Center (NJ),155.1038961038961,8.149680789847151,5.0294382021567055,2.0936516949558612,77,26.36690948672864,55.91488943786261
2024-12-06 17:00:00,87,uber,194,8603.789999999997,1057.0699999999993,9102.540000000005,6236.1299999999965,11.1827378688946,9.28013176778817,12.995675910372121,5.448814432989687,1904.0,0.020618556701030927,0.02577319587628866,2024-12-06,5,17,113,0,1,0,32.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,4187.0,Manhattan,8,3600,8000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.272999558563747,8.139281220732784,2.097929729588353,407,2024-12-06,Prudential Center (NJ),171.7375,5.867315746840018,5.13946162493708,1.7653788436385167,80,12.963097750928007,38.72240001940217
2024-12-15 11:00:00,246,uber,240,5752.679999999997,971.79,6371.6799999999985,4810.38,7.753923208678141,6.649066141323438,8.709650625359933,4.049125,1108.1875,0.008333333333333333,0.058333333333333334,2024-12-15,0,11,155,1,1,0,38.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,462.0,Manhattan,6,1900,4100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.484796933490655,5.9196740036427595,1.7799692374079064,422,2024-12-15,MetLife Stadium (NJ),186.43243243243242,5.8508421301957885,5.214018917864963,1.765034436239027,74,28.732966077123812,1.176443867656838
2024-12-15 12:00:00,186,uber,207,7740.019999999998,1394.4599999999998,8185.019999999998,5517.180000000002,9.39488116480811,6.859459459459459,12.10914937507584,6.736521739130434,1462.0144927536232,0.0,0.1497584541062802,2024-12-15,0,12,156,1,1,0,39.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6645.0,Manhattan,6,1900,4100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.337538079701318,5.550550033704803,1.7156970302948695,422,2024-12-15,MetLife Stadium (NJ),160.93243243243242,5.393264640657034,5.072672855356541,1.6787647567594275,74,28.625409354269888,2.9163299694599663
2024-12-27 15:00:00,249,uber,125,3366.0100000000016,368.48,3699.5100000000016,2315.999999999999,10.447432478199053,8.902777777777779,12.467469879518072,2.9478400000000002,1215.24,0.0,0.048,2024-12-27,5,15,111,0,1,0,42.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2626.0,Manhattan,11,8300,20700,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.836281906951478,9.13485128093791,2.2131910193746647,433,2024-12-27,Prudential Center (NJ),154.3875,8.040348749793042,5.035749895659992,2.0769334971340387,80,-19.034895959841304,13.61262508884383
2024-12-12 18:00:00,230,uber,256,21439.890000000003,1379.1299999999999,22056.140000000014,12910.329999999998,35.34870910821113,26.03453437399765,38.13546535052377,5.3872265624999995,1949.48828125,0.0078125,0.08984375,2024-12-12,4,18,90,0,1,0,34.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,16123.0,Manhattan,4,2200,6600,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.54907608489522,15.5459528833395,2.7444433874472773,418,2024-12-12,UBS Arena (Belmont),337.36842105263156,8.406586703491714,5.806626991593454,2.1116467220914785,76,-24.118564742589697,84.9258614900435
2024-12-12 18:00:00,113,uber,252,12388.429999999998,883.96,13043.18,8154.790000000004,22.152025069230184,20.306378154098518,29.539607743250127,3.507777777777778,1382.111111111111,0.011904761904761904,0.023809523809523808,2024-12-12,4,18,90,0,1,0,34.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,2819.0,Manhattan,4,2200,6600,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.53338948872752,14.014695235078507,2.640819721053478,418,2024-12-12,UBS Arena (Belmont),216.36486486486487,7.831464231106851,5.351462221199449,2.0492416803613236,74,16.469926925238894,78.9537029283955
2024-12-14 17:00:00,231,uber,404,16552.280000000006,1617.7399999999996,17597.530000000006,11388.440000000002,16.475171866423903,13.767435383244205,20.965952544367095,4.004306930693068,1511.0544554455446,0.0024752475247524753,0.034653465346534656,2024-12-14,6,17,137,1,1,0,32.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1844.0,Manhattan,10,9500,22500,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,6.003887067106539,10.231730686018773,2.326470617636912,421,2024-12-14,Prudential Center (NJ),341.7887323943662,7.122749190267332,5.8107417233575775,1.9593377678468216,71,18.201673053941565,43.648616744776234
2024-12-14 18:00:00,231,uber,487,19925.589999999997,1814.8600000000004,21196.339999999986,14315.090000000006,18.207296491581936,15.210526315789474,21.46816710797293,3.726611909650925,1375.394250513347,0.006160164271047228,0.01026694045174538,2024-12-14,6,18,138,1,1,0,31.0,0.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,1818.0,Manhattan,10,9500,22500,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,6.1903154058531475,10.979133376679188,2.396906909681074,421,2024-12-14,Prudential Center (NJ),384.7323943661972,7.239559951281812,5.925414174194547,1.9735180601516626,71,26.581490701420414,51.654706233011574
2024-12-28 18:00:00,186,uber,184,5542.64,829.5799999999992,5988.640000000001,4421.129999999999,12.239804972871381,9.069807188472245,15.568055555555556,4.508586956521735,1549.3967391304348,0.010869565217391304,0.03260869565217391,2024-12-28,6,18,138,1,1,0,51.0,0.03,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8652.0,Manhattan,14,10000,27200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.220355825078324,6.681260396827317,1.9008022565187273,434,2024-12-28,UBS Arena (Belmont),206.9558823529412,6.273658390032308,5.317253851453059,1.8279585928750384,68,-11.092162296596324,6.497038593025939
2024-12-14 15:00:00,88,uber,89,3460.4199999999996,533.4899999999999,3688.1699999999996,2615.6699999999996,8.692929553785644,7.662162162162162,11.045454545454543,5.994269662921347,1605.6179775280898,0.011235955056179775,0.06741573033707865,2024-12-14,6,15,135,1,1,0,32.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattan,10,9500,22500,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.499809670330265,6.486382125250708,1.8712454258291964,421,2024-12-14,Prudential Center (NJ),77.35211267605634,5.8215336495736585,4.339676385451198,1.758816926646533,71,15.05826656955572,11.420503868868648
2024-12-15 09:00:00,161,uber,168,6623.079999999999,1032.2599999999993,7039.33,5047.249999999995,19.249208552492018,6.292183166204396,8.342109715746727,6.144404761904758,1077.0357142857142,0.0,0.25595238095238093,2024-12-15,0,9,153,1,1,0,33.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattan,6,1900,4100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.1298987149230735,6.416096719818654,1.8603673119060509,422,2024-12-15,MetLife Stadium (NJ),109.63513513513513,5.5096101576474075,4.6918547150365555,1.7050057991961267,74,53.235547886108726,16.452825812240672
2024-12-29 12:00:00,100,uber,115,3873.33,666.1199999999998,4125.83,2758.290000000001,8.30108516443703,6.6759259259259265,10.066980931074891,5.792347826086955,1354.8,0.0,0.1391304347826087,2024-12-29,0,12,156,1,1,0,68.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,3022.0,Manhattan,4,2600,6800,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.7535901911063645,5.814763105746714,1.76211833008344,435,2024-12-29,MetLife Stadium (NJ),113.63513513513513,5.496860069960024,4.726283254499864,1.6968989334182558,74,1.2010940658817981,5.78335689358382
2024-12-01 09:00:00,246,uber,114,2357.4699999999984,483.47000000000037,2626.7199999999984,1841.600000000001,6.733422374237989,5.636845507433743,7.423691983122363,4.240964912280705,905.5350877192982,0.043859649122807015,0.09649122807017543,2024-12-01,0,9,153,1,1,0,29.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,Manhattan,11,55000,159200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.74493212836325,4.876145365793113,1.586403723885637,400,2024-12-01,MetLife Stadium (NJ),100.08108108108108,5.100894821094655,4.600399632028111,1.6287562947192156,74,13.907642452065893,-4.406078995632184
2024-12-01 09:00:00,186,uber,141,2970.43,663.8299999999997,3324.6799999999994,2486.57,6.010653860646142,5.033519553072625,6.5595854922279795,4.708014184397161,997.7234042553191,0.02127659574468085,0.10638297872340426,2024-12-01,0,9,153,1,1,0,29.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,2450.0,Manhattan,11,55000,159200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.955827057601261,4.474684783754879,1.5006682107119398,400,2024-12-01,MetLife Stadium (NJ),100.43243243243244,4.5057222411172635,4.604319410655399,1.5042881005656432,74,40.39289558665231,-0.6888453327005044
2024-12-01 11:00:00,246,uber,203,5293.710000000001,987.9500000000002,5792.210000000002,3999.050000000001,6.99993991805669,6.508670520231214,8.206111654903577,4.866748768472907,1139.7241379310344,0.0049261083743842365,0.06896551724137931,2024-12-01,0,11,155,1,1,0,33.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,2.0,Manhattan,11,55000,159200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.318119993844216,5.35827724075105,1.6805070452714632,400,2024-12-01,MetLife Stadium (NJ),186.43243243243242,5.8508421301957885,5.214018917864963,1.765034436239027,74,8.886633806900559,-8.418700735448748
2024-12-01 12:00:00,230,uber,273,10142.940000000002,1836.73,10788.690000000008,7264.310000000003,8.245750031419377,7.114457831325302,9.175257731958764,6.727948717948718,1466.8351648351647,0.003663003663003663,0.2783882783882784,2024-12-01,0,12,156,1,1,0,36.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2471.0,Manhattan,11,55000,159200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.6131281063880705,5.522281445830362,1.7106002884719245,400,2024-12-01,MetLife Stadium (NJ),267.3918918918919,5.70452686820808,5.5662400146284945,1.735047087949892,74,2.097336635164509,-3.194750880978234
2024-12-08 11:00:00,48,uber,247,7567.449999999997,1489.15,8131.699999999999,5979.869999999999,7.444690692686346,5.956445993031358,8.12507874575789,6.028947368421053,1437.0,0.012145748987854251,0.1700404858299595,2024-12-08,0,11,155,1,1,0,53.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,888.0,Manhattan,7,55200,59200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.5134287461649825,5.081724473693044,1.6276165695872378,411,2024-12-08,MetLife Stadium (NJ),217.33783783783784,4.916060202357255,5.37600013858628,1.5874727236659874,74,13.647951252875707,3.369858474400961
2024-12-08 16:00:00,113,uber,133,6350.810000000002,735.65,6683.560000000002,4086.010000000002,13.40219117528931,11.76296296296296,19.435483870967744,5.531203007518797,1599.5187969924812,0.0,0.18796992481203006,2024-12-08,0,16,160,1,1,0,52.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1198.0,Manhattan,7,55200,59200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,4.897839799950911,8.632923265139675,2.156740866464246,411,2024-12-08,MetLife Stadium (NJ),143.15584415584416,6.250839414550789,4.945650167920392,1.8261252340593563,77,-7.094257461671057,38.10822343386136
2024-12-22 09:00:00,230,uber,320,10758.770000000004,1871.9599999999987,11547.52,7706.120000000002,8.47946590375359,6.0517336829836825,8.593575920934411,5.8498749999999955,1098.24375,0.00625,0.221875,2024-12-22,0,9,153,1,1,0,16.0,0.0,8.0,10.0,0.0,0.0,1.0,1.0,0.0,1524.0,Manhattan,11,7400,17800,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.771441123130016,5.747329002756476,1.75047365235962,426,2024-12-22,MetLife Stadium (NJ),230.13513513513513,4.999618299613901,5.420189132845089,1.608745169470845,74,39.04873752201997,14.955355755864751
2024-12-22 11:00:00,186,uber,190,5924.209999999999,1125.4300000000003,6344.46,4656.269999999999,8.670521992099223,6.896561912391748,10.913569532366756,5.923315789473686,1298.0631578947368,0.010526315789473684,0.13157894736842105,2024-12-22,0,11,155,1,1,0,18.0,0.0,,10.0,0.0,0.0,1.0,1.0,0.0,4922.0,Manhattan,11,7400,17800,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.25227342804663,5.263952444843302,1.662780070985494,426,2024-12-22,MetLife Stadium (NJ),153.8108108108108,5.1491174343400745,5.032452320552885,1.6352736650902522,74,23.528378140924268,2.2301882209440316
2024-12-22 12:00:00,246,uber,249,7792.520000000007,1189.0200000000002,8416.270000000004,5738.9400000000005,10.313985265783709,8.21161825726141,12.35064935064935,4.775180722891567,1315.3172690763051,0.008032128514056224,0.0642570281124498,2024-12-22,0,12,156,1,1,0,20.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,747.0,Manhattan,11,7400,17800,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.521460917862246,6.553733326605108,1.8815595457427647,426,2024-12-22,MetLife Stadium (NJ),221.8918918918919,6.157834980451611,5.380770747526174,1.8157535345254543,74,12.21680876979293,6.429180830767602
2024-12-08 09:00:00,186,uber,153,4501.429999999997,1005.6500000000002,4861.679999999999,3548.420000000001,6.134046391489814,5.472560975609756,7.134615384615385,6.572875816993466,1073.3856209150326,0.0,0.20915032679738563,2024-12-08,0,9,153,1,1,0,43.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,3026.0,Manhattan,7,55200,59200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.0369526024136295,4.476139810073083,1.5009926014779713,411,2024-12-08,MetLife Stadium (NJ),100.43243243243244,4.5057222411172635,4.604319410655399,1.5042881005656432,74,52.34122712594187,-0.6565524784067676
2024-12-21 17:00:00,158,uber,186,6748.23,831.2199999999997,7206.229999999998,5167.529999999999,11.569072536091348,10.212041116005874,14.025210142897173,4.468924731182794,1561.231182795699,0.005376344086021506,0.06451612903225806,2024-12-21,6,17,137,1,1,0,26.0,0.0,16.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,Manhattan,26,16300,34900,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,5.231108616854587,8.11846442578379,2.0953720282027457,425,2024-12-21,Prudential Center (NJ),215.85915492957747,7.886112438532903,5.351162135924241,2.06099321103179,71,-13.832702596894169,2.9463438298898073
